Date,Close,High,Low,Open,Volume
2020-03-09,143.40147399902344,150.18977065923806,142.8111923859633,143.7632670018697,70419300
2020-03-10,153.20782470703125,153.31255348170296,145.2675269719334,150.5801043527733,65354400
2020-03-11,146.2672576904297,150.14219461233048,143.90610170212486,149.5995195250043,56371600
2020-03-12,132.39547729492188,146.11487429018408,131.9384856038334,138.33642738908742,93226400
2020-03-13,151.21800231933594,154.15039367274912,133.98544717617867,140.43099593883534,92727400
2020-03-16,128.929931640625,142.1923374524822,128.53006207967763,133.29043474929534,87905900
2020-03-17,139.54556274414062,140.43098503249973,128.53005409754215,133.2904264715252,81059800
2020-03-18,133.67127990722656,139.0029039520048,128.54912798276825,131.38630647518264,81593200
2020-03-19,135.87059020996094,142.95401395111134,132.3383865929663,135.92771236898116,85922700
2020-03-20,130.76747131347656,140.05020002588367,129.34887472137007,139.00291200117317,84866200
2020-03-23,129.46311950683594,133.83315361883407,126.16894903091577,130.4437553300874,78975200
2020-03-24,141.2307586669922,142.43038209641236,134.49959803721939,136.86073924483702,82516700
2020-03-25,139.87881469726562,146.9336917873563,137.5176734833681,141.77344860070977,75638200
2020-03-26,148.62838745117188,149.1520314608854,141.25932377290354,141.28788485275086,64568100
2020-03-27,142.5255889892578,147.46685932924893,142.0495516081798,144.4773451571793,57042300
2020-03-30,152.5509033203125,152.90318078769192,142.82070011414092,145.1342488589376,63420300
2020-03-31,150.15171813964844,156.8828791989714,149.05682343931457,151.76071229538607,77927200
2020-04-01,144.82009887695312,150.18980018520003,143.5919287730892,145.6674448705902,57969900
2020-04-02,147.819091796875,148.0285493634673,143.15393223732946,144.58204408545626,49630700
2020-04-03,146.45767211914062,149.83754065445603,144.89626998674962,147.66681121497362,41243300
2020-04-06,157.349365234375,158.52041286531838,150.02790960706554,152.63659910874486,67111700
2020-04-07,155.65469360351562,161.8526944982216,155.4357059688015,161.46234039547727,62769000
2020-04-08,157.21607971191406,158.68226816991287,155.6641935009924,157.73019359192514,48318200
2020-04-09,157.2256317138672,159.3487544477742,155.5023786522089,158.38716413076,51385100
2020-04-13,157.57789611816406,157.6350328097064,154.5217441222941,156.4735003826598,41905300
2020-04-14,165.3753662109375,165.42297284963294,159.94854353230696,160.90061819618973,52874300
2020-04-15,163.64260864257812,165.2516172547934,161.12913194567304,162.99519027424256,40940800
2020-04-16,168.55523681640625,168.78373989069254,164.61364958185325,165.9465623906041,50479600
2020-04-17,170.04055786132812,171.37345671365338,167.44138330803202,170.89741933389323,52765600
2020-04-20,166.67019653320312,170.1833545401392,166.6035588577569,168.16496080222765,36669600
2020-04-21,159.7771759033203,165.34680393000076,158.14912184782517,165.18495298161926,56203700
2020-04-22,165.20404052734375,165.6610324111199,162.63344120577668,163.1761163438527,34620200
2020-04-23,163.2046661376953,166.6702179488877,162.71911320274435,165.76574976299443,32790800
2020-04-24,166.18463134765625,166.19414686415578,162.52866821599432,163.81396026372389,34277600
2020-04-27,165.7086181640625,168.42202256727543,164.9945620799262,168.12688171023376,33194400
2020-04-28,161.6718292236328,167.25098846954376,161.27195952679392,167.17482073764452,34392700
2020-04-29,168.92660522460938,169.16462389704049,163.64260231864407,164.91837891627318,51286600
2020-04-30,170.6212921142578,171.75424866294946,167.7840994020573,171.37342464141506,53875900
2020-05-01,166.2036895751953,170.07862610171935,165.67051553295815,167.37473740415624,39370500
2020-05-04,170.26904296875,170.42137841371047,165.4705926725567,166.1275265673795,30372900
2020-05-05,172.09707641601562,174.84857265919436,171.2782913128113,171.9637864935178,36839200
2020-05-06,173.79171752929688,175.37216509231774,172.92534055240677,173.35377128207907,32139300
2020-05-07,174.8009490966797,175.70541730295008,173.82982867738997,175.34362420943816,28316000
2020-05-08,175.8291473388672,176.1338182138458,174.57241629834766,176.11477265228294,30877800
2020-05-11,177.79046630859375,178.5235534980885,174.0868956484169,174.3725064871761,30892700
2020-05-12,173.76319885253906,178.07609733689708,173.56327124274065,177.8476086399846,32038200
2020-05-13,171.1354522705078,175.2293769827589,168.0792856459235,173.80126472459057,44711500
2020-05-14,171.87802124023438,172.03035665828403,167.26045375720105,169.03131304138955,41873900
2020-05-15,174.3820037841797,178.0950892658203,168.5172202045824,170.47849174244934,46610400
2020-05-18,176.0481414794922,177.27631148677688,175.14367339319634,176.8478807645849,35264500
2020-05-19,174.82949829101562,177.6571615787806,174.69620840155065,176.16239718566547,26799100
2020-05-20,177.25448608398438,177.4358864095357,175.61235570357988,176.44296291219172,31261300
2020-05-21,175.12545776367188,178.21877656541264,174.99179664947147,177.00626995004328,29119500
2020-05-22,175.20184326171875,176.10884503151505,174.27575745211465,174.89633837713157,20826900
2020-05-26,173.3496551513672,178.05644865123975,172.9009326408034,177.9036889523315,36073600
2020-05-27,173.5788116455078,173.75066997997266,168.60469505346364,172.04170149509764,39517100
2020-05-28,173.18734741210938,175.8128447737856,172.2135370614424,172.55723911696234,33810200
2020-05-29,174.95358276367188,175.92740760351523,172.2421637494854,174.45712104187402,42130400
2020-06-01,174.5526580810547,174.71495984751058,173.24468736034046,174.27577922159315,22622400
2020-06-02,176.53848266601562,176.6244045557028,173.13965861733251,175.90835967236887,30794600
2020-06-03,176.96810913085938,177.521852263122,175.26869708300563,176.45256321763313,27311000
2020-06-04,174.6385498046875,177.42634912002515,174.0466241036408,175.9560768868558,28761800
2020-06-05,178.7247772216797,179.2307810427363,173.76974492872102,174.35212860910278,39893600
2020-06-08,179.83224487304688,180.0136451993302,176.0897195580362,177.52180899547244,33211600
2020-06-09,181.2070770263672,182.06632497526755,178.78206376690073,179.48856656059746,29783900
2020-06-10,187.9283447265625,189.53229268503193,182.3622879583932,182.4768650348354,43872300
2020-06-11,177.83688354492188,186.8972273976251,177.64594118609818,184.38630697155543,52854700
2020-06-12,179.2402801513672,183.04008588446823,176.79616914064553,181.91350153065602,43373600
2020-06-15,180.3860321044922,182.180922634637,175.67922275724138,176.22342386954,32770200
2020-06-16,184.80638122558594,186.72537588920386,182.79190810253792,184.15715975098976,42556700
2020-06-17,185.44606018066406,187.43189283011398,184.92095774990133,186.20028762269152,25687800
2020-06-18,187.43185424804688,187.59415595360647,185.2168824753063,185.2168824753063,23061600
2020-06-19,186.31484985351562,190.2674165396573,185.57016443206638,189.59911097783984,44441100
2020-06-22,191.48948669433594,191.6708724785976,186.39123649615428,186.92588096506464,32818900
2020-06-23,192.76876831054688,194.71640332613381,192.31048925090775,192.9406120319374,30917400
2020-06-24,188.883056640625,194.04812966453954,187.6610080841898,192.47283702212528,36740600
2020-06-25,191.2698516845703,191.52763184875033,186.62033955121674,188.8448534415882,27803900
2020-06-26,187.44142150878906,190.8402449016847,186.05707124837497,190.68748519306817,54675800
2020-06-29,189.4558868408203,189.5418087103916,184.78727587720945,186.91631141951098,26701600
2020-06-30,194.29635620117188,195.14606207851222,188.78759559511929,188.92125670274692,34310300
2020-07-01,195.43246459960938,197.00777168624572,192.6351236205007,193.9430939489472,32061200
2020-07-02,196.92184448242188,198.60217212027828,195.71889457002075,196.36810147157988,29315800
2020-07-06,201.1608428955078,201.57138280923724,198.66900649142337,199.37550924846306,31897600
2020-07-07,198.8217315673828,204.95107203609413,198.57350799932937,200.922126298199,33600700
2020-07-08,203.19442749023438,203.60495286179227,199.24186065965517,200.55938779250462,33600000
2020-07-09,204.61695861816406,206.58369257111062,201.8959826895734,206.53595333994855,33121700
2020-07-10,203.9963836669922,204.3878249787219,201.52364584152227,203.94864443444519,26177600
2020-07-13,197.69520568847656,206.0299632099416,197.15100463946163,204.7697173498875,38135600
2020-07-14,198.917236328125,199.39459949227412,192.88335894065565,196.7977427138655,37591800
2020-07-15,198.6212158203125,201.76227291673743,195.7474954403183,200.07240360338952,32179400
2020-07-16,194.68780517578125,196.3872169974201,193.1506950935159,196.10079616465617,29940700
2020-07-17,193.69488525390625,195.7570830844542,192.2723377574548,195.21289664393825,31635300
2020-07-20,202.0200958251953,202.6884013378712,193.81898563689114,195.71889626461106,36884800
2020-07-21,199.29916381835938,204.25419685686242,198.61175954897337,203.98687459298685,37990400
2020-07-22,202.16326904296875,202.68837135667346,198.95538848865922,199.72871436522186,49605700
2020-07-23,193.37025451660156,201.37086541200424,192.99791184978267,197.80974046340648,67457000
2020-07-24,192.18641662597656,193.67578739689662,188.5679956116307,191.3462527785989,39827000
2020-07-27,194.62094116210938,194.7355036440454,191.76630458749005,192.34868815060753,30160900
2020-07-28,192.8738250732422,195.43248474859328,192.60650285545827,194.39183650307967,23251400
2020-07-29,194.8214569091797,195.38474196011637,192.86426497548362,193.33208613207415,19632600
2020-07-30,194.66867065429688,195.2033295752021,190.5347189367611,191.89997044030474,25079600
2020-07-31,195.72845458984375,195.8143910377504,190.00009617315249,195.14607090142806,51044000
2020-08-03,206.7364044189453,207.78660906349435,200.91258335434932,201.94368939591592,78983000
2020-08-04,203.6335906982422,205.04659628174622,200.78851005983583,204.4737546054101,49280100
2020-08-05,203.2993927001953,205.26612627690423,201.99142251078436,205.17064783284516,28806400
2020-08-06,206.55503845214844,206.57412248899215,201.9723493513592,202.726576709763,32656800
2020-08-07,202.8602294921875,205.93444918218864,201.38040089130416,205.12294061058364,27820400
2020-08-10,198.8217315673828,202.28739234240723,197.00775761076105,202.08689343008143,36716500
2020-08-11,194.17222595214844,198.24889647860272,193.94308641173365,197.781089947876,36446500
2020-08-12,199.7191925048828,200.75984065200336,195.48020549800736,195.99575127842633,28013100
2020-08-13,199.2513427734375,201.78137578863243,198.72624048213555,199.95784536245873,22588900
2020-08-14,199.44232177734375,200.10108526689314,198.11525277954402,199.3086606756937,17958900
2020-08-17,200.7598419189453,201.62864633406465,199.46141358943777,200.11063503817505,20184800
2020-08-18,201.91506958007812,202.7456767958263,199.73829479069403,200.99852592603722,21336200
2020-08-19,200.6900634765625,202.98695425732413,200.25940101866428,202.4031628267386,27627600
2020-08-20,205.36041259765625,205.76236523317155,199.93403011342397,200.536951765105,26981500
2020-08-21,203.86740112304688,206.95861707180677,203.7047070839733,204.67130623488606,36249300
2020-08-24,204.50863647460938,206.2600107782231,203.3027640605112,205.56136531180084,25460100
2020-08-25,207.16921997070312,207.30320419108602,203.94401899229595,203.94401899229595,23043700
2020-08-26,211.64810180664062,212.5477162669981,208.0209487114188,208.5186105709494,39600800
2020-08-27,216.84478759765625,221.21842583025713,209.97327518288324,213.313329440823,57602200
2020-08-28,219.07472229003906,220.73038751877678,216.84483064743944,218.37607674576404,26292900
2020-08-31,215.8399200439453,218.8737166786634,214.67233716204333,217.24676147372583,28774200
2020-09-01,217.50518798828125,217.67744715159515,214.78719949612562,215.8207982855621,25725500
2020-09-02,221.6969757080078,222.85499356304223,217.58174016127816,218.17509671666673,34080800
2020-09-03,207.96356201171875,219.4575390126665,205.7241051930909,219.4192640650184,58400300
2020-09-04,205.04454040527344,208.97795084268267,196.37381445206572,205.85802516997373,59664100
2020-09-08,193.95257568359375,201.0059138357892,193.51233347805703,197.62758390865628,52924300
2020-09-09,202.21176147460938,205.6092360032022,197.81897774542466,198.68031733752102,45679000
2020-09-10,196.54612731933594,205.5135485401882,195.34026937197157,204.23111149411383,35461500
2020-09-11,195.26370239257812,199.66606590860468,192.5935831848138,198.29749929866702,33620100
2020-09-14,196.58441162109375,200.211565055295,195.26369966410363,195.4646832848915,30375800
2020-09-15,199.80958557128906,200.76661970645307,198.03906657996282,199.46505269850272,21823900
2020-09-16,196.23988342285156,201.5992666668537,195.84749586051157,201.57055680650535,26328100
2020-09-17,194.19183349609375,195.55082045095958,191.368585229138,191.45471481145282,34011300
2020-09-18,191.7801055908203,194.9000321971916,187.8179841151429,194.0865617922343,55225300
2020-09-21,193.8376922607422,194.0004009186753,187.94237293600173,188.71756826877157,39839700
2020-09-22,198.50802612304688,199.15881695339687,193.39746715141118,196.24942489391904,33517100
2020-09-23,191.9714813232422,199.15881731097764,191.4355445226873,198.96739879376585,30803800
2020-09-24,194.45977783203125,196.73752385885328,190.6412061876266,191.26328716801197,31202500
2020-09-25,198.89083862304688,200.05840681918733,193.8376850143183,194.80429882541895,29437300
2020-09-28,200.4412384033203,203.43676002099645,199.12052657898317,201.8193699412056,32004900
2020-09-29,198.35487365722656,201.04415162760097,197.92421125164702,200.35508593740136,24221900
2020-09-30,201.29298400878906,202.8720844325432,197.66581659194605,198.80468950747436,33829100
2020-10-01,203.33148193359375,204.79574301483336,202.24046358672535,204.31722593983525,27158400
2020-10-02,197.33090209960938,201.92466960079273,196.70882105074978,199.06313182368098,33154800
2020-10-05,201.34088134765625,201.36959120849284,198.08695595539203,198.3166494452693,21331600
2020-10-06,197.06292724609375,201.14945300675393,196.01976341135008,199.84790043706676,28554300
2020-10-07,200.81448364257812,201.08245204459112,197.83810676012118,198.16349487639658,25681100
2020-10-08,201.5322723388672,202.11606381034258,199.3693802101008,201.46527293243025,19925800
2020-10-09,206.5375213623047,206.58537598668465,202.1543035469946,202.1543035469946,26458000
2020-10-12,211.8873748779297,214.24168553354386,207.494591221442,209.38951492760037,40461400
2020-10-13,213.28466796875,215.53370444968047,210.95906699025755,213.15068374881272,28950800
2020-10-14,211.3705596923828,214.58619497090353,209.71489472731523,213.41861215766087,23421700
2020-10-15,210.2221221923828,210.8920431681378,206.72893882786133,207.77211713637485,22733100
2020-10-16,210.2221221923828,212.73911204437525,209.8967340903278,210.69105957382027,26057900
2020-10-19,205.01588439941406,212.74872312550434,204.5373672599519,210.94949400810776,27625800
2020-10-20,205.4273681640625,208.03050214058405,203.93439727230083,206.52796616476093,22753500
2020-10-21,205.57098388671875,207.59989206122313,203.963158564836,203.963158564836,22724900
2020-10-22,205.65708923339844,206.77681755261816,202.60414764183804,204.7383299287346,22351500
2020-10-23,206.9394989013672,206.98735353152378,204.00141153049333,205.7910607935234,18879600
2020-10-26,201.0537567138672,207.0447858534218,199.15883299038362,204.66177992026053,37111600
2020-10-27,204.08755493164062,205.44654182171075,201.29301665869846,202.49887456316478,36700300
2020-10-28,193.9716796875,199.86701371354707,193.41661271649156,198.74728548055538,51195600
2020-10-29,195.924072265625,198.45064235215534,194.63207005867363,195.3020057826841,31432600
2020-10-30,193.77072143554688,195.51251613796734,191.04316804272622,194.7564655227637,36953700
2020-11-02,193.63668823242188,196.45993557183692,191.52163669695068,195.51246666809885,30842200
2020-11-03,197.56056213378906,199.1779522620544,194.39278128052757,195.12970170057392,27512000
2020-11-04,207.09266662597656,208.93975055271454,203.2932390109168,204.82449984334667,42311800
2020-11-05,213.69615173339844,214.49049184070802,211.6480992096399,212.49985903019407,36080100
2020-11-06,214.107666015625,214.72016724404165,208.66213975196808,212.71038983035956,25231900
2020-11-09,209.00668334960938,218.31862135822865,208.5186011997939,214.79674276458664,44395000
2020-11-10,201.94375610351562,207.1978784634997,200.70918856486028,205.28381030217406,44045100
2020-11-11,207.24578857421875,208.67176039014677,203.08268336747216,203.26452222799094,29440800
2020-11-12,206.1833953857422,209.69570821046193,205.2455062088124,207.87734955677652,21593900
2020-11-13,207.20745849609375,208.0783630770916,204.9584370061897,207.06390921491047,18621100
2020-11-16,207.8965301513672,208.38462692760493,205.3029757098469,205.63792890983984,24953300
2020-11-17,205.24554443359375,208.32718087457053,204.88186679385396,206.81507981110704,24154100
2020-11-18,202.53965759277344,206.4641717610796,202.3957178415829,205.00566720255588,28372800
2020-11-19,203.82545471191406,204.41077461046976,201.43619519654735,202.82753970263718,24792700
2020-11-20,201.87757873535156,204.66023830979884,201.50335879752706,203.61434343759902,22843100
2020-11-23,201.60885620117188,203.7006454002317,199.7377569998542,202.41486591229153,25683500
2020-11-24,205.20718383789062,205.581403777196,200.40948479991638,201.10994475986428,33979700
2020-11-25,205.21676635742188,206.5793110767255,203.86382640634406,206.40660094564046,21012900
2020-11-27,206.52174377441406,207.5196733497575,205.3798890879226,206.1571286123674,14512200
2020-11-30,205.40867614746094,206.0707462595316,202.30935229104347,205.43746116792425,33064800
2020-12-01,207.46209716796875,208.52718688320113,204.71781287908087,205.83086786900017,30904500
2020-12-02,206.65606689453125,206.75202672406434,204.1900574028058,206.1859017974964,23724500
2020-12-03,205.57179260253906,207.62520699489636,205.00565304654657,205.9268176097469,25120900
2020-12-04,205.68698120117188,206.66571603517735,204.55471646351504,205.5526461958313,24666000
2020-12-07,205.61976623535156,206.81919092081037,204.3723762756061,205.69653117219067,24620000
2020-12-08,207.27015686035156,208.17212648413775,204.27639780388105,205.3127023945239,23284100
2020-12-09,203.23049926757812,206.52171321441085,202.66437439228125,206.45455305295152,32440600
2020-12-10,202.00230407714844,204.45872339489904,201.8487742094355,203.2017287160043,26733300
2020-12-11,204.63143920898438,204.6890238920396,200.64935515374503,201.55132484988866,30979400
2020-12-14,205.5334014892578,207.4620856631206,204.26681669461775,204.47791660062674,28798400
2020-12-15,205.4662322998047,206.7040320203007,203.65270292613042,206.4641471050453,27000600
2020-12-16,210.40786743164062,211.2042871516733,206.03236867599313,206.061153696116,35023300
2020-12-17,210.542236328125,211.95276110706337,209.10292652442595,210.9740263409514,32515800
2020-12-18,209.7457733154297,210.80127281082716,207.27976397278425,209.7457733154297,63354900
2020-12-21,213.58395385742188,214.9369084468528,208.48880002213403,208.74787985959026,37181900
2020-12-22,214.8793487548828,216.50097338667925,212.87391405322188,213.6799239847867,22612200
2020-12-23,212.0775146484375,214.51473957348418,211.86641469728184,214.08294954299924,18699600
2020-12-24,213.73748779296875,214.56269259636701,212.2501981931746,212.46129811786358,10550600
2020-12-28,215.85804748535156,216.8847473038764,213.99653820983218,215.36867289022052,17933500
2020-12-29,215.0808563232422,217.98826096234518,214.53392621006677,217.1534659594591,17403200
2020-12-30,212.7107696533203,216.50096346628422,212.50927450036974,216.1171387725915,20272300
2020-12-31,213.42083740234375,213.97737223508196,210.79169311832163,212.7299675852491,20942100
2021-01-04,208.88221740722656,213.9773713050936,206.1187381508586,213.52638643641092,37130100
2021-01-05,209.083740234375,209.67866493389053,206.97275536366772,208.46963527850713,23823000
2021-01-06,203.66232299804688,207.73077702990682,203.36486800201897,203.58555805690816,35930700
2021-01-07,209.45794677734375,210.46546654506324,205.0632671621536,205.37990242724453,27694500
2021-01-08,210.734130859375,211.65529553000536,208.2489262362572,209.8321610847662,22956200
2021-01-11,208.69029235839844,210.0528369606372,207.96103282381029,209.63063715459433,23031300
2021-01-12,206.23387145996094,208.31608560211117,204.68902651806664,207.74035589548853,23249300
2021-01-13,207.58682250976562,207.98982744101792,205.27432823721875,205.36069794074126,20087100
2021-01-14,204.40113830566406,208.66149665183414,204.1324683776545,207.17420728087288,29480800
2021-01-15,204.04612731933594,205.83087188668628,203.45121734402414,204.88093687983877,31746500
2021-01-19,207.68283081054688,208.20097594553923,204.026985913926,205.10166598141703,30480900
2021-01-20,215.26312255859375,216.65445212921978,208.49836506665167,208.89177983890295,37777300
2021-01-21,215.86767578125,217.1438655065322,213.42084629718013,215.60859592868792,30709400
2021-01-22,216.8079833984375,220.76129675652857,216.66405830590344,217.89226790023852,30172700
2021-01-25,220.24314880371094,220.48303373157987,215.14799527840105,219.84973400806652,33152100
2021-01-26,222.92990112304688,224.70504110859784,220.770936402289,222.4789162100641,49169600
2021-01-27,223.47682189941406,230.71176046047944,220.82849722353762,228.37048091852017,69870600
2021-01-28,229.26283264160156,232.8227316681534,225.57820339979344,226.07716818506384,49111200
2021-01-29,222.5748291015625,228.38963718019693,221.98950931508602,226.44177281435506,42503100
2021-02-01,229.9536895751953,232.68838365200105,223.02581157927415,225.54940574495873,33314200
2021-02-02,229.81936645507812,232.50608075588323,229.03255145237534,231.53695085313288,25916300
2021-02-03,233.16815185546875,235.17358635543027,229.57946803336847,229.87693764522302,27158100
2021-02-04,232.21824645996094,233.39849108148437,230.64460160601337,232.84195618123965,25296100
2021-02-05,232.40052795410156,233.4368326563768,230.69254834518915,232.42931297571354,18054800
2021-02-08,232.65963745117188,233.8206725146445,231.06679772564047,233.31211754611243,22211900
2021-02-09,233.90701293945312,234.85694793762076,231.61371348356542,232.08387859856478,23565000
2021-02-10,232.99545288085938,235.97001736898727,231.14353351995416,235.08724254171878,22186700
2021-02-11,234.59788513183594,235.23117025659255,232.3525509282651,234.87614522468496,15751100
2021-02-12,235.07766723632812,235.37512223975358,232.90909785912032,234.0605427220062,16561100
2021-02-16,233.83984375,236.1715330517929,233.0914038855764,235.11603342688002,26728500
2021-02-17,234.8592987060547,234.9650917712769,231.72399963468183,232.0894692554744,21653500
2021-02-18,234.46498107910156,234.59962546627492,231.64706116356732,232.55110833821877,16925600
2021-02-19,231.75286865234375,234.53232520528252,230.9930780326897,234.42653213198153,25262600
2021-02-22,225.53994750976562,228.82913016967538,223.51065478002488,228.33864303907808,36446900
2021-02-23,224.3473663330078,225.84769358188825,219.98101428804915,221.51981974467014,30228700
2021-02-24,225.57838439941406,226.20351580478894,220.24067088187863,221.21203274988108,26339700
2021-02-25,220.23106384277344,225.61685322946673,219.16352111418414,223.20286682298797,39542200
2021-02-26,223.49139404296875,226.36701617746488,220.76001381444942,222.67390094963855,37819200
2021-03-01,227.87698364257812,228.3867098260675,224.2319439435093,226.87675570412392,25324000
2021-03-02,224.92445373535156,228.22326366009017,224.52052052163367,227.94434795945722,22812500
2021-03-03,218.85574340820312,224.64548028860872,218.56721558423757,223.2797975753155,34029500
2021-03-04,218.05751037597656,223.59719816718902,215.68198738845186,218.0671372652844,44727800
2021-03-05,222.74124145507812,224.3473617295842,217.7978484716733,220.7408002725728,41872800
2021-03-08,218.69229125976562,224.443551081611,218.44224158929848,222.5200514391749,35267400
2021-03-09,224.83782958984375,226.37663488338205,222.8085372631184,223.97226078418777,33080500
2021-03-10,223.5298614501953,227.93467679656288,223.16439187152451,227.93467679656288,29746800
2021-03-11,228.05967712402344,230.02163976304308,225.34753632949793,225.9726823465639,29907600
2021-03-12,226.7324981689453,226.7998276939092,224.30888474756043,225.05904836070448,22653700
2021-03-15,225.82843017578125,226.19389973430492,222.94318126146158,225.97270142657817,26034900
2021-03-16,228.61752319335938,230.87762613927848,226.91522214846157,227.24221351806312,28092200
2021-03-17,227.97314453125,229.42539598371647,224.30888048851298,227.11718787736953,29562100
2021-03-18,221.89492797851562,225.23220115327058,221.51984612163352,223.66454419174724,34833000
2021-03-19,221.53900146484375,223.57790569287752,220.57725197235496,222.18337186379532,46430700
2021-03-22,226.96334838867188,227.83852958365864,221.3371059951713,221.4621381695142,30127000
2021-03-23,228.49252319335938,231.82979623103833,228.0020360699332,228.4059692318967,31638400
2021-03-24,226.45359802246094,228.8964358811069,226.31895364718338,228.75217929157247,25620100
2021-03-25,223.4529266357422,227.87698122201323,222.71238991673437,226.29971226671537,34061900
2021-03-26,227.43455505371094,227.6557680411861,222.69313628302467,222.69313628302467,25479900
2021-03-29,226.24200439453125,227.74233157641052,223.01052482004673,227.54035768263333,25227500
2021-03-30,222.981689453125,224.90518898802316,222.2603771275382,224.59742201837378,24792000
2021-03-31,226.75172424316406,229.95435241146978,223.50100565623833,224.00111959464277,43623500
2021-04-01,233.08004760742188,233.5512955722621,228.9445209279314,229.34845404428125,30338000
2021-04-05,239.5430145263672,240.39897120703446,233.41665871011114,233.4743613464268,36910600
2021-04-06,238.37930297851562,239.86039119458903,237.43679229555985,238.13886553157835,22931900
2021-04-07,240.34129333496094,241.33189455463196,237.73495933276817,238.3312395727266,22719800
2021-04-08,243.5631561279297,244.41911293067284,242.360968782777,243.10152029642984,23625200
2021-04-09,246.06369018554688,246.19833456943906,242.78411987236356,243.19766523891198,24326800
2021-04-12,246.1214141845703,247.8141033576994,244.88074862698014,244.9673172688886,27148700
2021-04-13,248.60267639160156,249.27591293750018,247.00616833012472,247.41974301703107,23837500
2021-04-14,245.81362915039062,248.9296891266608,245.4000837782856,247.63135037006475,23070900
2021-04-15,249.57398986816406,249.9875351001826,247.8717038559679,248.06403614166112,25627500
2021-04-16,250.7666015625,251.0166658707798,247.74672283677018,249.54519003796193,24878600
